meta_epoch,task_model_epoch_1_support_loss,task_model_epoch_1_support_loss_d,task_model_epoch_1_support_loss_s,task_model_epoch_1_task_learning_rate,task_model_epoch_2_support_loss,task_model_epoch_2_support_loss_d,task_model_epoch_2_support_loss_s,task_model_epoch_2_task_learning_rate,task_model_epoch_3_support_loss,task_model_epoch_3_support_loss_d,task_model_epoch_3_support_loss_s,task_model_epoch_3_task_learning_rate,meta_model_validation_f1_score_percent,meta_model_validation_f1_score_percent_base,meta_model_validation_loss,meta_model_validation_loss_d,meta_model_validation_loss_s
10,1.5113993883132935,1.4184479713439941,0.09295139461755753,0.001,1.4783991575241089,1.415813684463501,0.06258548051118851,0.00075,1.464028000831604,1.4125890731811523,0.05143892392516136,0.0002500000000000001,32.88979353386538,43.49365114260054,1.4165128469467163,1.415313482284546,0.0011993568623438478
20,1.4785749912261963,1.3859822750091553,0.09259265661239624,0.001,1.4411861896514893,1.3838574886322021,0.0573287159204483,0.00075,1.4266598224639893,1.3807132244110107,0.04594654589891434,0.0002500000000000001,35.54942083834667,43.633214646976825,1.3841286897659302,1.382996678352356,0.0011320371413603425
30,1.4382826089859009,1.356102466583252,0.08218014985322952,0.001,1.4068870544433594,1.3542948961257935,0.05259217321872711,0.00075,1.3919708728790283,1.3514679670333862,0.040502965450286865,0.0002500000000000001,40.31370998631847,45.52565977075108,1.3544914722442627,1.3534222841262817,0.0010691570350900292
40,1.413923978805542,1.3279008865356445,0.08602306991815567,0.001,1.378824234008789,1.325727939605713,0.05309632048010826,0.00075,1.3662450313568115,1.3229830265045166,0.04326200485229492,0.0002500000000000001,43.30565732814446,45.603412297632204,1.3260194063186646,1.3249940872192383,0.0010252961656078696
50,1.3655409812927246,1.300208568572998,0.06533238291740417,0.001,1.3390408754348755,1.2991269826889038,0.039913859218358994,0.00075,1.3261990547180176,1.296101450920105,0.03009754978120327,0.0002500000000000001,42.129049046375044,45.45306643446728,1.2986172437667847,1.2976527214050293,0.0009645284153521061
60,1.3396506309509277,1.2743598222732544,0.06529077887535095,0.001,1.3111828565597534,1.2727092504501343,0.03847359120845795,0.00075,1.29720938205719,1.2701010704040527,0.027108322829008102,0.0002500000000000001,47.13600995847108,48.28373085544479,1.2725987434387207,1.2717105150222778,0.0008882441325113177
70,1.320650339126587,1.2499973773956299,0.07065299898386002,0.001,1.288193702697754,1.2487776279449463,0.039416126906871796,0.00075,1.275254726409912,1.2467546463012695,0.028500111773610115,0.0002500000000000001,47.484420861696606,49.40724132228759,1.2487549781799316,1.2478455305099487,0.0009094472043216228
80,1.2973830699920654,1.2278410196304321,0.06954202800989151,0.001,1.265027403831482,1.2271957397460938,0.037831615656614304,0.00075,1.2517893314361572,1.2248817682266235,0.0269075445830822,0.0002500000000000001,50.05944938845847,51.386401321974986,1.2265855073928833,1.225764274597168,0.0008212411776185036
90,1.26669442653656,1.2063926458358765,0.060301799327135086,0.001,1.2393141984939575,1.2051233053207397,0.03419084846973419,0.00075,1.2276171445846558,1.2028409242630005,0.02477620542049408,0.0002500000000000001,52.96517430164983,53.75392464860632,1.204920768737793,1.2041054964065552,0.0008152638911269605
100,1.2545173168182373,1.1857880353927612,0.06872932612895966,0.001,1.22463858127594,1.1851028203964233,0.03953580558300018,0.00075,1.2088592052459717,1.183227300643921,0.0256318598985672,0.0002500000000000001,50.08701720114813,51.22324957554816,1.184673547744751,1.1838315725326538,0.0008420180529356003
