meta_epoch,task_model_epoch_1_support_loss,task_model_epoch_1_support_loss_d,task_model_epoch_1_support_loss_s,task_model_epoch_1_task_learning_rate,task_model_epoch_2_support_loss,task_model_epoch_2_support_loss_d,task_model_epoch_2_support_loss_s,task_model_epoch_2_task_learning_rate,task_model_epoch_3_support_loss,task_model_epoch_3_support_loss_d,task_model_epoch_3_support_loss_s,task_model_epoch_3_task_learning_rate,meta_model_validation_f1_score_percent,meta_model_validation_f1_score_percent_base,meta_model_validation_loss,meta_model_validation_loss_d,meta_model_validation_loss_s
10,1.9842700958251953,1.7883714437484741,0.1958986520767212,0.001,1.9411182403564453,1.7833466529846191,0.15777161717414856,0.00075,1.919897198677063,1.7793364524841309,0.14056071639060974,0.0002500000000000001,6.285066706150433,6.285066706150433,1.7865383625030518,1.7840681076049805,0.002470252336934209
20,1.913689374923706,1.7478910684585571,0.1657983660697937,0.001,1.8721928596496582,1.7434487342834473,0.12874409556388855,0.00075,1.8559733629226685,1.7398455142974854,0.11612781137228012,0.0002500000000000001,10.37393299406199,10.37393299406199,1.7462862730026245,1.7439768314361572,0.002309489296749234
30,1.8578892946243286,1.7094676494598389,0.14842164516448975,0.001,1.8274400234222412,1.7051379680633545,0.12230201065540314,0.00075,1.8044817447662354,1.701366662979126,0.1031150296330452,0.0002500000000000001,19.577249189286654,19.577249189286654,1.7073606252670288,1.705436110496521,0.0019245276926085353
40,1.7911243438720703,1.6705459356307983,0.12057839334011078,0.001,1.7591065168380737,1.6668620109558105,0.0922444760799408,0.00075,1.7393461465835571,1.6633145809173584,0.07603151351213455,0.0002500000000000001,24.852080780692095,24.852080780692095,1.6685129404067993,1.6668057441711426,0.001707154093310237
50,1.74132239818573,1.6334539651870728,0.10786841064691544,0.001,1.7088127136230469,1.6299904584884644,0.07882228493690491,0.00075,1.6883677244186401,1.6263062953948975,0.062061481177806854,0.0002500000000000001,39.35001288044469,39.35001288044469,1.6312626600265503,1.629801630973816,0.0014610044891014695
60,1.6869912147521973,1.5966054201126099,0.09038575738668442,0.001,1.6548030376434326,1.5933492183685303,0.06145381182432175,0.00075,1.6412427425384521,1.5898199081420898,0.051422782242298126,0.0002500000000000001,41.09120146521831,41.09120146521831,1.5944459438323975,1.593084692955017,0.0013612860348075628
70,1.6555379629135132,1.5598746538162231,0.09566333889961243,0.001,1.619368076324463,1.5563812255859375,0.062986820936203,0.00075,1.6052830219268799,1.5528026819229126,0.05248028784990311,0.0002500000000000001,41.11500796469262,41.11500796469262,1.5574570894241333,1.5561152696609497,0.0013418213929980993
80,1.615401268005371,1.5229737758636475,0.09242743998765945,0.001,1.5730631351470947,1.5196654796600342,0.05339769273996353,0.00075,1.5581421852111816,1.5163325071334839,0.04180965945124626,0.0002500000000000001,44.9013705464053,44.9013705464053,1.5205591917037964,1.5194051265716553,0.0011541221756488085
90,1.5790913105010986,1.4875106811523438,0.0915805846452713,0.001,1.5343413352966309,1.4843815565109253,0.049959734082221985,0.00075,1.5195976495742798,1.4811733961105347,0.0384242869913578,0.0002500000000000001,50.79577278080267,50.79577278080267,1.4852010011672974,1.484123706817627,0.0010772948153316975
100,1.5166680812835693,1.4536713361740112,0.06299671530723572,0.001,1.4891647100448608,1.450764536857605,0.03840018808841705,0.00075,1.4774349927902222,1.4473239183425903,0.030111107975244522,0.0002500000000000001,54.45862112888512,54.45862112888512,1.4511836767196655,1.450213074684143,0.0009706114651635289
