meta_epoch,task_model_epoch_1_support_loss,task_model_epoch_1_support_loss_d,task_model_epoch_1_support_loss_s,task_model_epoch_1_task_learning_rate,task_model_epoch_2_support_loss,task_model_epoch_2_support_loss_d,task_model_epoch_2_support_loss_s,task_model_epoch_2_task_learning_rate,task_model_epoch_3_support_loss,task_model_epoch_3_support_loss_d,task_model_epoch_3_support_loss_s,task_model_epoch_3_task_learning_rate,meta_model_validation_f1_score_percent,meta_model_validation_f1_score_percent_base,meta_model_validation_loss,meta_model_validation_loss_d,meta_model_validation_loss_s
10,1.5116792917251587,1.4129142761230469,0.0987650528550148,0.001,1.4802491664886475,1.4104849100112915,0.06976430118083954,0.00075,1.4635742902755737,1.4070457220077515,0.056528523564338684,0.0002500000000000001,33.08900894479217,44.29496715450668,1.4109017848968506,1.4097129106521606,0.0011889184825122356
20,1.478084683418274,1.382285714149475,0.09579893946647644,0.001,1.444939374923706,1.380035400390625,0.06490391492843628,0.00075,1.4300585985183716,1.3772836923599243,0.052774958312511444,0.0002500000000000001,35.71106850349308,41.52927252258571,1.3805726766586304,1.3793848752975464,0.0011877913493663073
30,1.4356675148010254,1.3531379699707031,0.08252952992916107,0.001,1.4035745859146118,1.3509950637817383,0.052579522132873535,0.00075,1.388538122177124,1.348160982131958,0.0403771698474884,0.0002500000000000001,41.598813217068106,45.99461225401863,1.3511974811553955,1.3501442670822144,0.0010531682055443525
40,1.4092267751693726,1.3251302242279053,0.08409658074378967,0.001,1.3760861158370972,1.3222891092300415,0.053796976804733276,0.00075,1.364098072052002,1.3197330236434937,0.04436509311199188,0.0002500000000000001,46.061178334970435,49.248965301858405,1.3230547904968262,1.322091817855835,0.0009629218257032335
50,1.3744264841079712,1.297670841217041,0.07675562798976898,0.001,1.3417572975158691,1.2961885929107666,0.04556864872574806,0.00075,1.3278069496154785,1.2937790155410767,0.03402797132730484,0.0002500000000000001,44.00946270285297,47.74286564866932,1.2962185144424438,1.2952135801315308,0.001004989491775632
60,1.3559139966964722,1.2722903490066528,0.08362369239330292,0.001,1.3195528984069824,1.2710453271865845,0.04850754886865616,0.00075,1.3035273551940918,1.2684383392333984,0.03508903831243515,0.0002500000000000001,47.77904932423142,47.75511084011189,1.2708430290222168,1.2699283361434937,0.0009147180826403201
70,1.3145084381103516,1.2479265928268433,0.0665818303823471,0.001,1.28599214553833,1.2465565204620361,0.03943566232919693,0.00075,1.2732126712799072,1.2442861795425415,0.028926538303494453,0.0002500000000000001,49.38902375215667,49.70938731159647,1.2463955879211426,1.2454915046691895,0.0009040526347234845
80,1.2973521947860718,1.2250959873199463,0.0722561627626419,0.001,1.2616850137710571,1.2239450216293335,0.037740036845207214,0.00075,1.2489827871322632,1.221881628036499,0.02710113301873207,0.0002500000000000001,52.284621334953904,52.86546817457265,1.2237058877944946,1.2228658199310303,0.0008400947554036975
90,1.272347331047058,1.2041749954223633,0.06817230582237244,0.001,1.239501714706421,1.203350305557251,0.0361514613032341,0.00075,1.2267735004425049,1.201212763786316,0.02556074783205986,0.0002500000000000001,50.59203355514722,49.953472755099405,1.2030271291732788,1.202189326286316,0.0008377748308703303
100,1.241437315940857,1.184199333190918,0.05723802372813225,0.001,1.2115031480789185,1.1829038858413696,0.028599286451935768,0.00075,1.200053095817566,1.1810288429260254,0.019024284556508064,0.0002500000000000001,52.388390299864895,51.74249307013341,1.1829028129577637,1.182084083557129,0.0008187118801288307
